node_id,firing_rate
179,2.590116209555725
180,1.0370833609043935
182,1.1239477299919642
183,2.635419116084591
184,1.690317296107143
189,1.0977444871617947
190,1.7740987286189203
191,1.4659542273589
192,1.691094319102084
193,6.8431268219285535
194,1.080381212651067
195,0.895467573687786
196,4.275777077561411
198,0.7841024581580924
200,5.463427349555342
201,1.1807614967220004
202,1.4632793057202798
203,2.481179425070233
205,3.64181144507911
207,3.0633813790716293
210,1.1718765321594233
211,1.0287212568274509
212,1.8215339965940087
213,1.536341953848154
214,0.8249338199413527
215,1.9161246280040305
216,3.0563308670485214
217,1.575929230438882
218,4.822593327980884
219,1.9154715316530657
221,1.2175983878784662
222,1.494496302455297
223,0.8810034362515101
224,0.6042281111380959
227,2.0197370136908264
231,0.6967663211860073
234,1.0354423982745216
235,1.2842735856894965
236,1.8772293550772137
237,1.9950495724155994
239,1.4404860723374489
243,0.29401766817517655
244,1.1691061279727661
245,0.7414776960090342
247,1.26170978265129
248,3.0495054298872746
249,2.626664768592965
251,1.6452989949667733
252,2.067545634759242
254,0.419099815431385
255,1.6121090324404699
256,2.2736879042169384
257,0.7838347659612616
258,1.907341532791353
259,1.0169355415166865
260,3.071994414621142
262,3.349104835498408
264,0.8990435760997738
265,4.447828297387685
266,1.1846589955786355
267,7.183853841563147
268,0.9306927659948349
269,1.451518203702206
270,1.6359227762108612
271,0.7563075714072616
273,0.3466972640587664
274,0.7273336541619692
277,3.2727573808879415
280,1.0602864186715821
282,1.0619509558337106
283,4.6438214493085015
284,2.0474200434311243
287,2.4197579107098925
289,2.7221703070524264
290,0.6672052115137551
292,1.5241037828654087
293,1.555516631660311
295,1.2146263058104732
296,0.5750999525190638
297,1.9992337816652683
298,0.36577117628974537
299,0.6515594247229436
300,0.7216892686810386
302,0.991772834280617
304,2.704026056710364
305,5.193914823468976
306,5.473957270877208
309,2.6296833701564633
310,1.9610639302207011
312,0.21257820162282
313,3.407780226036267
314,11.30934332835621
315,1.981863680651979
317,1.6634503981852897
318,2.4127718984494293
319,2.471270956103669
320,1.536584525690711
321,1.0226572753411567
322,1.8424810881601141
324,0.46009993790823855
326,0.3057480114602706
327,4.099210224032236
328,0.9559779481640027
329,2.4463321103341586
331,4.786426297106235
332,3.6627716948730074
333,0.8857524620747944
334,1.788713112469627
336,0.5424386711188139
340,1.2685691624718083
341,3.1859500656776696
343,1.4151213153934492
345,0.1407914313963895
346,0.22759486051616726
349,0.7261810399027187
351,4.009342972936933
353,1.6175601628923875
354,1.5444219419052172
355,0.4811216793025354
356,1.5508113694631753
358,0.2232811894309888
359,1.8133296206955258
360,3.5444191691494016
361,0.7169402735205405
362,3.2853290389732783
363,0.7752450016997985
364,1.5519823640353123
365,1.237123071156277
366,1.486923452891793
369,4.681705712187622
371,2.792267675897604
374,0.801858783671744
375,0.15087239995266383
376,2.822797946714663
377,2.542045960880513
379,1.5746745369657174
380,0.8823576330720173
381,4.957244020337645
382,0.3299579406629678
383,0.7362508935038342
384,0.4265659146107177
385,1.8566144011750942
387,0.9495109182176472
388,7.472646999623726
389,1.3991076076388345
390,1.13934909595991
393,2.1813355507658048
394,0.767649930515363
395,0.5793141992603577
396,2.1165111423644767
397,0.9325835373249817
398,3.0122669658405896
399,1.8031237230074912
400,1.5140067570286964
402,1.4569815649855515
404,1.287247247839729
405,1.9112242401253186
406,1.0036751421645003
407,0.2878712416773511
408,1.4679249690387337
409,0.9540397607131781
411,0.45821425644568736
412,2.5764056477526425
413,1.0174079694317932
415,0.3412315484459596
416,1.2991962400235342
418,0.8037578809164302
419,0.35337359969927884
420,1.7708121461973065
421,0.5949851136068286
422,2.4510656267170776
423,0.6725280632105414
424,3.014852115935007
425,1.938793795626505
426,1.5045713964350886
427,0.753263394343647
428,2.845497041988157
429,2.063901363945595
431,1.0320442614606313
432,2.1952359379481643
433,0.6069985469196454
434,0.49526526526304043
436,1.277746492837841
437,1.4600941247580965
438,1.942650627873983
440,1.4530181667482398
441,3.723162927626312
442,0.4910272581155492
443,2.173712509911485
445,1.6523097175585544
446,4.083729182584587
449,1.5243352434178783
450,1.776656756026883
451,5.6474599870454005
452,2.6087869443070995
453,2.244838788453214
454,1.0093889071444566
455,1.541553094316102
456,0.36754656209569875
458,0.7020981776327628
459,2.314970145042905
460,0.33208884205429773
461,1.4857629663969274
462,1.3991387972472238
464,1.8832405329327049
466,0.3548614001736141
467,0.27150038123159886
468,3.3521707738044335
469,1.5071141986731904
470,1.9152568415130606
471,5.030075765969476
472,1.5852032584766602
473,0.28639036059448475
475,1.0744482542279798
476,2.655304958746665
477,0.9812882925650239
479,1.0824030001314535
482,0.8522581214514493
484,4.46549467671339
485,3.730884900326045
486,0.3240458808611541
489,6.332255805525679
490,0.7423427916672862
491,6.989297093085161
492,0.4819050919262682
494,3.330922193420721
496,0.876558375784456
501,1.2176880387447964
502,2.7970947715890895
504,0.7630805976210001
507,1.7752480497121144
508,1.764131912008914
509,3.5786975989784686
510,4.118014363047637
511,6.2054629216250055
513,1.7590647574537293
514,1.9130501968786358
516,0.8750416242639754
517,0.7466332345677433
519,0.47912247167730265
521,1.1508262736205062
523,1.5632362945993041
525,1.401809517345322
527,2.1824212255292355
528,0.46587790335134477
530,5.519307161591968
531,1.7636306425540071
532,3.3085693246593406
534,1.81829301140591
535,0.6839129323533935
536,1.062666251825477
537,0.09845493043158374
538,1.6367901244162815
539,1.3048853393322026
540,3.6415340258894173
542,0.33831487695345586
543,1.2952305155691437
547,1.080208610761898
549,0.5018804049418434
550,0.4259469667766057
551,0.5383648287172154
552,3.031404815142921
556,3.034821145427342
557,0.43567443055322885
558,1.2070045708381165
560,2.014667035180627
561,1.7900103971343502
562,0.40913437744342557
563,0.8521783840396292
565,0.437145022641942
567,3.1113472593204077
568,11.00891319719406
569,1.3253410200638616
570,0.24766266016977578
571,2.6557057534278394
573,4.795022738559118
574,4.504248217506609
577,1.5735769806757147
579,2.1077365565562043
582,1.4880971830967324
583,2.4553557257014003
584,2.9300897715434466
585,0.7546257876998574
586,0.8625854210436352
589,1.049309564775077
590,1.1471332143817488
591,1.6080668658140804
592,3.3766659609159237
593,0.4847537804902843
594,2.876857957850688
596,1.1781058771074053
598,0.13913903712878622
599,1.0024842087445265
600,1.1086932580910898
601,2.1389965734848237
603,2.2109675667334585
604,1.3723009304217786
605,0.7187461113435243
606,2.956834239774176
607,0.8022382082228623
608,0.5328176091546686
611,0.8254493623346416
612,0.8962982374530549
613,1.2589207943163447
614,0.9637429252161906
617,1.0304168935275677
619,2.4971078270529645
620,2.6092250102739887
622,2.1128664858108346
624,1.07672409983242
625,0.8086023616611749
626,1.1457803712422925
627,1.2265164259684347
628,2.7047933193222606
632,1.102206952198093
633,0.5259220592852945
634,0.7057323552556639
636,5.660589553559314
641,0.6538610539930835
642,0.5016356911058966
643,1.0921511301618427
644,5.646470790930327
646,1.489988858269313
648,1.7433372405862022
650,0.39054988509687316
651,0.41561984114836914
653,1.3766955082018901
654,0.9563221194859453
656,1.8840879465367617
657,0.5707696221250452
658,3.203931207424121
659,4.087858660975863
660,0.3999308551109916
665,1.678291510894223
667,1.1030843340959458
669,4.376092271229739
670,1.6525561664414727
671,2.95798167277025
673,1.2976324817310414
674,1.7736525114838357
675,7.603173137696678
676,7.2672211332202705
677,0.35482263130149927
678,1.871438260347648
679,1.6731303623330067
680,0.5840273756543074
681,0.7459615052509861
683,1.599348635295522
684,2.9645012203858894
686,2.0964610497036675
688,0.9865456621402257
689,0.5899558275102237
691,0.25826813869861226
693,4.730886367204778
697,0.8833785863919651
698,0.6933281100822393
699,1.8072372655529925
703,1.2876747286394745
704,1.3610429214109976
705,2.333901037459083
706,0.9346763176226144
708,0.5915988847805669
711,1.2306023010824683
712,1.4536453076241744
713,0.5772201728060865
714,0.5695576027429815
717,0.5964995939069025
718,2.6498847407289836
720,4.176948129204618
721,3.8220927354906364
722,0.6641655534038367
725,0.7916687036815943
726,0.4962770753875079
727,5.998575283806415
728,0.936166348366168
729,1.3384774416049106
732,0.942401788639739
733,1.5771652690406275
734,0.5959097542631998
736,0.8395190737186605
737,0.6647035671966658
739,0.2077671273153776
740,1.6908684962278167
741,2.489902792102014
744,2.9978414083890383
745,4.803571343624394
747,2.9496676423357218
751,1.3018055767048846
752,2.1300509356289106
753,0.9016781269535489
754,2.601212836426296
755,1.0959754555738053
757,0.2145412139505932
759,1.3449194964554803
760,1.4485622238018654
762,0.5385396637734176
763,2.0159312746533096
764,3.566480199009051
766,0.5467916578643962
767,2.5259240396609366
769,2.7615288116638164
772,0.6446515062554078
773,0.9674986484160764
774,0.5750224404128579
776,0.8679820740971784
778,1.3251987085023653
780,3.5076714429952567
781,0.8271527455534892
785,0.397452294480267
788,0.11135386995323047
789,0.8071808444590824
791,0.48209146055153185
792,1.6001664770068385
793,1.6572971447403848
794,0.38731849357659714
796,1.8432599300656598
797,1.1644394623975411
803,1.1263093847358678
804,0.9093191176586349
806,2.9749714720976823
807,2.2198602233256497
808,1.6022667764005383
809,3.465001352142162
810,1.418184187215783
812,1.541225227084276
813,2.1170147057622732
815,1.1108940450929143
817,0.5270638265298097
818,5.652697019077614
819,2.9338487523302534
820,0.4875259089951411
821,0.6279358303653284
822,0.5878432138870989
823,0.4074399342795137
825,1.8429501701784154
826,4.58962216791139
828,1.8802864994337958
829,4.8040027927336855
830,0.9869041286538603
831,1.7023885025521857
832,0.6570358044959193
833,1.4032363574958857
834,3.258317367187888
837,2.4416057032753646
840,3.12112909861737
841,0.9952812847928794
842,2.8633987058738404
845,4.402802238836213
846,2.165437475659391
848,0.45340545361199663
849,1.7290006038683994
851,1.677131683641517
852,0.8054912289370029
853,0.6044734341602301
854,0.7199519504443289
855,3.459385974740222
856,1.5342302009971487
857,5.253416680251522
858,0.32738812339252044
859,1.9342477170943428
860,4.964217989607429
864,5.973386814685168
865,0.8959246909549591
866,4.929277953523727
867,3.31053987091464
868,3.5532279913795195
869,1.6371078111536936
872,3.0958326229289455
873,2.8691184923153576
875,0.8516878129466295
877,0.15867368177413146
878,3.4404727457423583
879,3.238869626986938
880,2.5189803436250333
881,1.0060618010112758
882,1.0047355238958655
883,0.3946710077453369
884,5.099088339255825
885,1.3010532916111215
886,2.737235872757913
887,1.0552058930225856
888,0.21242773815585514
891,2.6343697901911667
892,3.701448158255588
893,6.200008908705371
895,1.279532459087916
896,0.9556557369325801
899,1.5820688527936664
902,0.6088002197659528
904,0.6941386433434205
906,2.282483630739772
909,1.1579162030704364
910,0.9139525133514018
911,1.905589200065026
912,1.0548752771262582
913,9.575495285737594
914,1.101700604348185
916,4.819403995174295
917,2.437102108207257
918,3.0310560996685987
920,1.8512530674901078
922,1.235577282289175
923,1.391150877715393
924,0.8567872919037134
925,1.8700292942556336
926,3.0198575277377477
927,0.19745689084459123
929,0.5028129687473275
930,0.5309874213195556
933,2.327026811866121
934,2.2757478540761387
936,0.991287945524209
937,4.6006175734288
941,1.0171903026410125
942,2.1236838227222714
944,2.6086537445803506
945,1.2096207993810821
948,3.166014745292311
950,1.0234961103829574
951,1.3543880144157143
952,1.502457221578403
953,2.5175304581184563
955,4.34260751078162
956,0.7484973372565474
957,0.455020408722745
958,2.337120706871753
959,0.2564449958389666
961,1.4304264942982075
962,2.1843584787068977
963,0.3374717585174573
968,0.7012048997551678
970,1.0736336023657884
972,1.2513140673277587
974,1.3708397486511446
975,1.893131270591114
976,2.3934063499761016
977,0.3878934506553119
978,3.7339260963547627
979,1.0932313398701723
980,0.9849282879075605
981,3.349631546892776
982,0.894408319024499
983,0.6823393451519698
984,0.30380508464901196
986,3.7740959387423176
987,0.3302032270414511
989,0.4802937189991492
990,0.2508839753820473
991,1.0010725927365638
992,0.3089688391169097
993,3.525993980326722
994,0.7948826597573581
995,0.5415447960658167
996,1.864479949775916
998,0.5821510439933251
999,1.2466193636352279
1000,2.856803656790618
1001,0.7245920488887769
1002,1.0246775162610307
1003,0.762424374654593
1005,1.0741388413215678
1006,15.946069225911225
1007,0.25038635315071783
1008,2.8647482189587197
1009,1.445347583910047
1010,0.7899540718160072
1011,3.1137752540879537
1012,3.753585268020387
1013,0.6716815124790865
1014,1.2860742961776344
1015,0.8469707616805137
1016,1.980386276443978
1017,1.5927347766485918
1018,1.361039093143501
1019,1.948778580446322
1026,2.0782215306146563
1027,4.5374628211677885
1028,0.6925868362699148
1029,1.310655820394254
1031,9.80003749930318
1032,0.829489762042691
1033,3.7016156318339664
1034,0.6312165861972793
1036,2.471613650259015
1038,1.2022884213447111
1041,1.9185357491619446
1042,1.0943873988527681
1045,3.90215867672482
1046,1.3410466418257376
1048,1.2088109138595575
1051,2.0240146059920496
1053,0.7837368442708216
1056,0.21247572484545524
1057,0.41526236506315173
1060,0.7776119864843379
1062,5.470186559660256
1065,8.571616136500136
1066,0.4709146315669651
1067,1.574177786657944
1068,0.8018931065938559
1069,1.6923634833737804
1070,0.4946331087303119
1071,1.8438798902807503
1072,0.7293243044171178
1075,0.532401042307005
1076,0.8169991473777242
1077,0.2752366113445623
1078,2.3721783305841155
1080,0.6955681993202698
1082,4.577669082801292
1084,2.7031655006058752
1085,3.720613908637523
1086,1.000606935583854
1087,4.017263309765973
1088,4.0015674970716075
1089,1.0130119065556178
1092,1.4686190690695973
1093,4.473169678556136
1094,1.5878966752774157
1097,0.7876481483522261
1098,3.3388995344048547
1100,3.6991167134114527
1102,0.6807298529253452
1103,1.993754012436783
1105,1.4222688844122802
1106,3.4727850874317907
1107,0.7697491455580909
1108,4.054094129153626
1109,2.9549288691101565
1110,1.0337640443224734
1111,0.8984418698529205
1112,0.5420888804098534
1113,4.400458338475835
1114,0.6407225553175071
1115,1.1986891074100638
1117,6.501189199170791
1118,2.67124992326959
1119,1.8024578673121596
1120,1.723047627874578
1121,1.1933963090839064
1122,0.4600487663002548
1126,2.2363501129572128
1128,0.5629507811921497
1129,7.926890997409835
1130,0.3786883701069202
1131,1.1125888387218545
1132,1.4413618328099362
1133,0.86177346828311
1134,1.443782024672192
1136,2.458709501598834
1138,4.563805817993711
1140,1.5940649060320422
1141,1.407228912135982
1142,1.903908706745868
1143,1.4754879648339252
1145,0.7771393728901488
1146,1.425040031338925
1147,3.878666516631121
1148,1.5466944197698567
1149,1.4223982896860554
1150,1.2752684308182385
1151,2.2598648403476216
1152,1.9872963612073193
1155,2.043888526694992
1156,1.090738269855639
1159,0.21303813223148294
1160,0.8549848414917212
1161,1.367534459265547
1162,0.6745695429365478
1163,2.4368175882551752
1165,0.6823244844308037
1166,0.2355834062669696
1167,2.733227959947782
1168,1.161938727019486
1170,1.4084491475810788
1171,0.33420565171685074
1172,1.0479029465660035
1173,1.2426676778362784
1174,1.4795474195098282
1176,2.8928849181769363
1178,0.8355869410029907
1181,1.1608463753627547
1182,5.490574876157885
1183,1.2391554369707474
1184,4.461728785775177
1185,0.34133551716659416
1186,1.2120752314301837
1187,3.7792546908887497
1191,2.455002712356862
1194,4.760203354277737
1195,1.04176388216349
1198,1.559046236170447
1199,0.20893901359776132
1200,0.450633390549855
1201,2.1343076382848443
1203,0.8424909374233318
1204,2.7629741130685317
1205,1.0918465984304762
1207,2.161811630999073
1208,0.7062096448770123
1209,0.5988503338337641
1210,3.336900612084584
1212,2.200110446065602
1213,1.402667210761986
1214,2.741525120978593
1215,2.861098477150332
1217,3.4974286747459593
1218,1.069799699291243
1219,0.7644305083127404
1220,1.4454344149377685
1221,1.8477680299170902
1222,0.4798640261079727
1223,0.23371771766131977
1224,1.9279409773159957
1225,3.7307084594764657
1227,1.5396274967406118
1228,1.1314404253324744
1229,1.6129117593532747
1230,1.648837108133973
1232,0.6170392298375807
1234,1.7343947749006896
1236,3.6020410112978083
1237,1.9223751644948706
1241,1.242308341996694
1242,2.5526333426116796
1243,2.2712611454497176
1244,0.6124012926014247
1245,3.960189813357063
1246,2.696645194273354
1248,1.8371991156513023
1249,2.0337445956782205
1250,1.6747057919591282
1251,0.7727794520253982
1254,2.3408303511245294
1255,1.4432728774913186
1256,3.4480883284713473
1257,0.9184520257310858
1258,0.7569094329061978
1259,0.6917154355684917
1261,3.222350218944357
1263,1.3523566895579513
1264,0.9010063032366782
1266,0.5066355808650356
1268,10.733139759226223
1269,1.5073775549178468
1270,0.8428609682790253
1272,0.9571371500064818
1273,3.553883866148183
1274,1.106069599612395
1275,0.588272091819511
1279,1.2930941477546285
1280,5.140215915663746
1281,3.7784073433818954
1282,4.010138053243972
1283,0.809416779013011
1284,0.43805035133849207
1285,1.0238621020799394
1287,0.9944048685143372
1290,1.3899325970459204
1291,2.8914574834441216
1292,0.8839909337390142
1293,0.746593766852918
1294,0.5762188536483844
1295,2.481581418421981
1298,1.9208601685844287
1299,2.8341168332872506
1300,0.49528637816209165
1301,0.9418663005388495
1302,3.874721530910113
1306,1.908666032517169
1307,3.5532562624113164
1308,2.987561102439641
1309,2.486065440908551
1310,0.8458824347940098
1313,1.2597203673484798
1316,1.7790713997492318
1318,9.04271565772969
1319,2.4979479359009114
1322,1.2793322000136438
1323,1.6011082079911811
1324,1.9509208110348475
1326,1.1828056426563813
1327,2.4809202617550534
1329,3.332491718122052
1330,9.913696261153701
1333,4.6870692864597565
1335,1.7771751414846524
1336,0.8438806940780686
1339,0.5269761562579962
1341,3.071811330422836
1342,3.7066682730311533
1343,4.586793582197399
1345,1.794174630450177
1346,1.4185056433242793
1349,1.3120334608135351
1351,2.707129001955031
1352,0.26801425624219816
1353,0.3455496801850644
1354,0.19111479993816086
1357,0.9740948944243287
1358,1.2563954837388283
1359,3.612984348747024
1361,1.4355701734081812
1364,2.118232993736733
1367,1.2585111775867346
1368,0.9345403639699922
1371,0.5754116296671208
1372,1.6936301019482827
1373,1.347291510407605
1375,0.5928048520206882
1376,0.8832524925846036
1377,0.5869423435558444
1378,0.6990725229331398
1379,3.7363856881702837
1380,1.8648512063589548
1381,2.1042854191018687
1382,0.6460300135337449
1386,0.8721562349111401
1387,3.6696647213893647
1388,0.7994845562138616
1390,0.8383989286772285
1391,2.35468276592445
1393,3.540832323784439
1394,3.7082544290810553
1395,1.6488040063331495
1396,0.8417554379453823
1398,1.8433025568171486
1399,2.0809580584313605
1400,1.1606804085598867
1401,1.1469524379177054
1402,2.5443851493187415
1403,6.662506015537714
1405,0.36155005964443837
1406,1.4277011633961205
1407,0.39033678055319054
1408,1.4641059508765635
1409,1.079492281844662
1411,7.06263393838995
1412,2.131712430998133
1413,0.59008215413884
1414,4.819598746696941
1415,0.40187034678686967
1416,2.4108221077347554
1418,5.9139631225170515
1422,1.9110528384112089
1423,2.4766196265100917
1425,2.1467328171687554
1427,1.261065617507559
1428,1.7708095601145488
1429,0.42412210039169657
1431,2.230413742218712
1432,0.8139190000458503
1433,2.790668349393264
1434,1.095032294191999
1435,1.3030720311449442
1436,1.1937322118369247
1438,0.7399910006913004
1439,2.166874156149024
1442,1.1516741813874631
1443,0.6139228335698843
1446,0.9788183435832967
1447,1.2223197352168254
1448,1.9415741977740282
1450,1.6566586011064361
1453,0.9679606791103521
1455,1.7557880923420566
1456,8.426759429910545
1457,1.1269116970455841
1458,0.14602608188678384
1459,0.5586431465500655
1466,0.8245246607475045
1468,3.5885449612468454
1469,3.7072023694857106
1471,0.9386368299800119
1472,1.6575255394677886
1473,1.2741142586435483
1475,0.5085363548900548
1477,1.482835641289935
1478,1.8556499113775857
1479,0.5889641455138559
1481,1.6702225461197802
1483,3.4157818160958295
1484,0.3504000130611114
1485,1.6100721113592162
1486,2.5952710483822687
1487,3.150362058608334
1488,0.5668765629962014
1489,1.0124139064834172
1490,1.425109803749032
1491,3.225078876777766
1494,6.673130091717345
1495,1.65766682373485
1496,3.8638885870924167
1497,1.2007310881140896
1498,1.042518112714037
1499,3.291426092310182
1500,5.124845934967852
1501,6.237841581668192
1503,0.7783126395447179
1508,0.619014881330481
1509,5.274814384169091
1510,0.2525135470748832
1511,1.166646105103866
1512,0.8409280136588765
1513,4.264999811014379
1514,1.5432924349995798
1517,2.124793479960616
1518,1.5951314174655848
1519,1.1251359855938103
1520,2.206640801760858
1521,0.65160252349668
1522,0.5994767018613135
1523,0.9772098575226436
1524,1.1809519227005592
1525,0.7696756047529381
1527,1.5084028658012767
1528,8.110019942155226
1529,1.1113202832830993
1530,2.8447670545153523
1531,1.0830782042575888
1532,3.5204012612980096
1533,0.5493962866469175
1534,2.8386814303993257
1542,1.8332495288459998
1546,1.9227600194907215
1547,0.5018314522011077
1549,0.9512609684053484
1550,4.110445640832097
1552,0.40563233735313614
1556,0.9954870203294431
1558,1.9865630845268474
1559,6.657968112354361
1561,3.6289631649168212
1562,4.133959368267543
1565,0.9491166096190417
1566,1.6074836297510189
1567,0.7598491336013374
1569,1.076798044016569
1570,1.5059860639190303
1571,0.7507714082357408
1572,3.953779355941922
1573,1.425858796088086
1575,1.0265152628430818
1576,0.6789006596342506
1577,3.759532045517371
1578,2.3182822704830737
1579,1.0853010193134276
1580,0.521632779852828
1581,2.5855290491364973
1583,1.2023670751645883
1584,2.9283502418816827
1586,1.3838643385566893
1591,4.247189027461245
1592,1.3088990008662988
1594,4.861329678597446
1596,2.5949601100783166
1598,0.46608411255651716
1601,1.080051518240469
1603,4.75449325473845
1604,1.710279430394968
1605,0.8998596971035078
1606,1.4747478463624777
1607,3.4479985776670965
1612,1.8578852434862763
1613,1.1802838292683202
1614,0.3551656145997115
1616,5.27355485128415
1617,0.6553078062012935
1618,3.2130263546268654
1619,0.3983510562982369
1623,0.8839946659682822
1624,0.6879004409485149
1627,2.730240713664251
1628,0.8665207781824061
1630,2.168570573161183
1631,5.557206501030802
1634,1.5220043528403955
1635,0.6763456464384326
1636,1.0706384322021265
1638,0.6154780180141254
1639,2.6973996612786357
1641,2.408189408347514
1643,1.7576693258868599
1644,0.59013561725248
1648,0.23744195552067324
1649,1.0361406275538112
1650,1.059733038191958
1651,0.6297808901515961
1652,0.6721363694622343
1653,1.0182294597542365
1654,2.583760748312995
1659,0.25848881692232295
1660,0.925080508920814
1662,2.8300816287773394
1663,0.24087464621912
1664,1.2121639766225267
1665,1.4142757895015905
1668,1.4980934588302242
1670,5.90554442484332
1673,1.348735194365345
1677,0.7937717023250728
1679,0.9621504340956968
1680,1.424210002538596
1681,0.6613574055524145
1682,0.4005096766255477
1683,0.7225059587782838
1684,1.0970194987759012
1685,5.180096402243123
1686,0.8270337021720032
1687,0.849254097225396
1690,0.4565820896565284
1691,4.031310268013167
1692,1.8517032726642335
1693,2.628093134627507
1694,2.0090758463826117
1695,0.7800565518128374
1696,1.6287413820499426
1697,0.6253222498475102
1698,2.0148746555484958
1701,3.598075474589717
1702,10.911789446375844
1703,0.6790597395915331
1705,3.7057662441494834
1706,2.7864294164462247
1708,0.5435017017525237
1709,1.6772613899058535
1711,4.106121753766009
1712,0.8341621964015113
1713,1.9639680626840181
1715,1.215132601302523
1716,1.8299183547500304
1717,0.7702139717049749
1718,1.4845158387687747
1719,2.027045925585314
1720,0.8957833146041554
1722,0.7125463677957025
1723,1.3096767660964477
1725,0.9236049214302176
1727,1.4201761612305497
1728,0.753358981038218
1729,2.8264432471346845
1730,1.7138521125987565
1732,0.4464559918414868
1734,4.425147619071912
1735,0.7085853454271915
1736,1.0524529991190348
1738,3.4645551917759407
1740,0.7307177115965797
1741,7.1821586507678985
1742,0.2143027019907075
1743,0.13665221559216653
1744,1.6497080941177298
1745,0.4372060640293601
1746,1.4718419772354359
1747,0.7027197054077634
1748,1.0841200169868412
1749,1.7386144278921951
1750,1.493909240437141
1751,1.125940398724623
1752,0.9432202105422314
1753,1.1631883567008436
1754,0.7973634433168534
1755,3.5449393468503474
1756,0.5885425331351662
1757,1.718923200155014
1758,1.799171652310995
1760,0.33275231326463256
1761,1.7804828753428477
1762,3.41839851906662
1763,1.1568701749407126
1764,2.3664176892653837
1765,1.307842789986347
1766,1.5693642423344514
1768,2.7338104808112016
1769,1.2071479107374017
1771,2.168979989328468
1774,0.39829245148293374
1776,1.4946441212088304
1777,0.33387594313257757
1778,0.988823910158391
1780,0.7982677873010398
1781,1.9213251357651806
1782,0.9834530269478475
1783,6.109566917910908
1784,1.00691086675298
1785,0.5902111809885999
1786,0.2599299718452096
1787,1.351707389074884
1788,1.0547836311832552
1789,2.5539651690763896
1790,2.7750968799964078
1791,2.5530204065482263
1792,0.659878403516155
1793,0.5099908946953857
1796,0.9827940409797497
1797,0.6659059369390283
1798,1.5354643020130672
1799,1.0849359676877477
1800,2.4422543736023097
1801,0.9052508761341663
1802,0.3130559714155553
1803,2.3865789242352573
1804,10.81244894993204
1806,2.2989599297309677
1807,0.39633133098896595
1808,0.4192506849285045
1810,4.972518621674889
1811,1.2358284108248014
1813,1.367042063756605
1814,0.8706194956092933
1817,3.0517353182351283
1819,1.6320775729998125
1820,0.5257026142622012
1825,0.9223148028627361
1826,1.0935565289914786
1827,0.9428264504953585
1828,2.498692842102906
1829,0.6859875519476558
1830,0.9776998484735036
1831,5.135496959289232
1832,5.549558713147488
1833,6.3165980275394205
1834,1.9279102020581342
1835,2.700611573582273
1836,0.7283919513270214
1837,0.7875726897966651
1838,0.41901204381980894
1839,2.0542220854007254
1840,2.4507525269895774
1841,2.2248339618158903
1844,1.0620852093589583
1845,1.0191999577938318
